cluster_id,action,pool,filepath,size_bytes,has_frontmatter,url,reason
233,keep,B-research,/Users/system/Desktop/syncrescendence/04-SOURCES/research/meta_narrative_and_perspectival_schemas.md,34945,False,,filename
233,delete,C,/Users/system/Desktop/NotebookLM Pipeline -Sources/philosophy-paradigm/meta_narrative_and_perspectival_schemas.md,34945,False,,filename
234,keep,B-research,/Users/system/Desktop/syncrescendence/04-SOURCES/research/20260130-website-stop_trying_to_keep_up_with--chasingnext.md,3492,True,https://www.chasingnext.com/stop-trying-to-keep-up-with-every-ai-launch/,filename+url
234,delete,C,/Users/system/Desktop/NotebookLM Pipeline -Sources/career-growth/20260130-website-stop_trying_to_keep_up_with--chasingnext.md,3492,True,https://www.chasingnext.com/stop-trying-to-keep-up-with-every-ai-launch/,filename+url
235,keep,B-research,/Users/system/Desktop/syncrescendence/04-SOURCES/research/QUEUE-AI_Workflows_in_Video_and_VFX.md,11346,False,,filename
235,delete,C,/Users/system/Desktop/NotebookLM Pipeline -Sources/ai-creative-media/QUEUE-AI_Workflows_in_Video_and_VFX.md,11346,False,,filename
236,keep,B-research,/Users/system/Desktop/syncrescendence/04-SOURCES/research/20260122-x_article-how_i_built_a_visual_feedback_loop_for_claude_code-@seejayhess.md,7765,True,https://x.com/seejayhess/status/2014448070214197485,filename+url
236,delete,C,/Users/system/Desktop/NotebookLM Pipeline -Sources/claude-code/20260122-x_article-how_i_built_a_visual_feedback_loop_for_claude_code-@seejayhess.md,7765,True,https://x.com/seejayhess/status/2014448070214197485,filename+url
237,keep,B-research,/Users/system/Desktop/syncrescendence/04-SOURCES/research/20260119-x_article-how_to_master_the_one_concept_that_rules_our_world-@exm7777.md,40385,True,https://x.com/EXM7777/status/2013258826259005636,filename+url
237,delete,C,/Users/system/Desktop/NotebookLM Pipeline -Sources/career-growth/20260119-x_article-how_to_master_the_one_concept_that_rules_our_world-@exm7777.md,40385,True,https://x.com/EXM7777/status/2013258826259005636,filename+url
238,keep,B-research,/Users/system/Desktop/syncrescendence/04-SOURCES/research/20260202-research-auteur_theory_for_content_creation_and_style_development.md,24867,False,,filename
238,delete,C,/Users/system/Desktop/NotebookLM Pipeline -Sources/syncrescendence/20260202-research-auteur_theory_for_content_creation_and_style_development.md,24867,False,,filename
239,keep,B-research,/Users/system/Desktop/syncrescendence/04-SOURCES/research/MECH-prompt_engineering_patterns.md,6493,False,,filename
239,delete,C,/Users/system/Desktop/NotebookLM Pipeline -Sources/prompt-engineering/MECH-prompt_engineering_patterns.md,6493,False,,filename
240,keep,B-research,/Users/system/Desktop/syncrescendence/04-SOURCES/research/MECH-git_worktree_coordination.md,6150,False,,filename
240,delete,C,/Users/system/Desktop/NotebookLM Pipeline -Sources/claude-code/MECH-git_worktree_coordination.md,6150,False,,filename
241,keep,B-research,/Users/system/Desktop/syncrescendence/04-SOURCES/research/20260114-x_article-2026_this_is_agi-@gradypb.md,9690,True,https://x.com/gradypb/status/2011491957730918510,filename+url
241,delete,C,/Users/system/Desktop/NotebookLM Pipeline -Sources/philosophy-paradigm/20260114-x_article-2026_this_is_agi-@gradypb.md,9690,True,https://x.com/gradypb/status/2011491957730918510,filename+url
242,keep,B-research,/Users/system/Desktop/syncrescendence/04-SOURCES/research/handoff.md,17367,False,,filename
242,delete,C,/Users/system/Desktop/NotebookLM Pipeline -Sources/syncrescendence/handoff.md,17367,False,,filename
243,keep,A,/Users/system/Desktop/research/20260204-x_article-a_survival_guide_for_the_post_labor_economy-@aibreakfast.md,7310,True,https://x.com/AiBreakfast/status/2018883530500059636,filename+url
243,delete,B-research-notebooks,/Users/system/Desktop/syncrescendence/04-SOURCES/research-notebooks/07-economic-reckoning-saas-labor-society/20260203-x_article-a_survival_guide_for_the_post_labor_economy-@aibreakfast.md,7310,True,https://x.com/AiBreakfast/status/2018883530500059636,filename+url
243,delete,C,/Users/system/Desktop/NotebookLM Pipeline -Sources/career-growth/20260203-x_article-a_survival_guide_for_the_post_labor_economy-@aibreakfast.md,7162,True,https://x.com/AiBreakfast/status/2018883530500059636,filename+url
244,keep,A,/Users/system/Desktop/research/20260202-x_article-prompt_engineering_501_thinking_critically-@jbrukh.md,3125,True,https://x.com/jbrukh/status/2018182175393239283,filename+url
244,delete,B-research-notebooks,/Users/system/Desktop/syncrescendence/04-SOURCES/research-notebooks/13-prompt-engineering-skills-craft/20260201-x_article-prompt_engineering_501_thinking_critically-@jbrukh.md,3125,True,https://x.com/jbrukh/status/2018182175393239283,filename+url
244,delete,C,/Users/system/Desktop/NotebookLM Pipeline -Sources/prompt-engineering/20260201-x_article-prompt_engineering_501_thinking_critically-@jbrukh.md,2959,True,https://x.com/jbrukh/status/2018182175393239283,filename+url
245,keep,A,/Users/system/Desktop/research/20260204-x_article-bro_i_want_to_become_an_ai_engineer_this_year_heres_what_not_to_do-@hesamation.md,6702,True,https://x.com/Hesamation/status/2018871027510452543,filename+url
245,delete,B-research-notebooks,/Users/system/Desktop/syncrescendence/04-SOURCES/research-notebooks/10-ai-engineering-roadmaps-architecture/20260203-x_article-bro_i_want_to_become_an_ai_engineer_this_year_heres_what_not_to_do-@hesamation.md,6702,True,https://x.com/Hesamation/status/2018871027510452543,filename+url
245,delete,C,/Users/system/Desktop/NotebookLM Pipeline -Sources/ai-engineering/20260203-x_article-bro_i_want_to_become_an_ai_engineer_this_year_heres_what_not_to_do-@hesamation.md,6480,True,https://x.com/Hesamation/article/2018871027510452543,filename+url
246,keep,B-research,/Users/system/Desktop/syncrescendence/04-SOURCES/research/gemini/perplexity-google.md,19009,False,,filename
246,delete,C,/Users/system/Desktop/NotebookLM Pipeline -Sources/coding-tools-platforms/perplexity-google.md,19009,False,,filename
247,keep,B-research,/Users/system/Desktop/syncrescendence/04-SOURCES/research/gemini/gemini-google.md,40045,False,,filename
247,delete,C,/Users/system/Desktop/NotebookLM Pipeline -Sources/coding-tools-platforms/gemini-google.md,40045,False,,filename
248,keep,B-research,/Users/system/Desktop/syncrescendence/04-SOURCES/research/gemini/claude-google.md,28189,False,,filename
248,delete,C,/Users/system/Desktop/NotebookLM Pipeline -Sources/coding-tools-platforms/claude-google.md,28189,False,,filename
249,keep,B-research,/Users/system/Desktop/syncrescendence/04-SOURCES/research/gemini/SYNTHESIS-gemini-cli.md,23540,False,,filename
249,delete,C,/Users/system/Desktop/NotebookLM Pipeline -Sources/coding-tools-platforms/SYNTHESIS-gemini-cli.md,23540,False,,filename
250,keep,B-research,/Users/system/Desktop/syncrescendence/04-SOURCES/research/gemini/google_prompt.md,6109,False,,filename
250,delete,C,/Users/system/Desktop/NotebookLM Pipeline -Sources/coding-tools-platforms/google_prompt.md,6109,False,,filename
251,keep,B-research,/Users/system/Desktop/syncrescendence/04-SOURCES/research/gemini/chatgpt-google.md,286461,False,,filename
251,delete,C,/Users/system/Desktop/NotebookLM Pipeline -Sources/coding-tools-platforms/chatgpt-google.md,286461,False,,filename
252,keep,B-research,/Users/system/Desktop/syncrescendence/04-SOURCES/research/gemini/grok-google.md,19455,False,,filename
252,delete,C,/Users/system/Desktop/NotebookLM Pipeline -Sources/coding-tools-platforms/grok-google.md,19455,False,,filename
253,keep,B-research,/Users/system/Desktop/syncrescendence/04-SOURCES/research/openclaw/SYNTHESIS-openclaw-v2.md,11826,False,,filename
253,delete,C,/Users/system/Desktop/NotebookLM Pipeline -Sources/coding-tools-platforms/SYNTHESIS-openclaw-v2.md,11826,False,,filename
254,keep,B-research,/Users/system/Desktop/syncrescendence/04-SOURCES/research/openclaw/SOURCE_INVENTORY.md,3552,False,,filename
254,delete,C,/Users/system/Desktop/NotebookLM Pipeline -Sources/coding-tools-platforms/SOURCE_INVENTORY.md,3552,False,,filename
255,keep,B-research,/Users/system/Desktop/syncrescendence/04-SOURCES/research/openclaw/SYNTHESIS-openclaw.md,31739,False,,filename
255,delete,C,/Users/system/Desktop/NotebookLM Pipeline -Sources/coding-tools-platforms/SYNTHESIS-openclaw.md,31739,False,,filename
256,keep,B-research,/Users/system/Desktop/syncrescendence/04-SOURCES/research/promptengineering/how_to_master_prompt_engineering-@exm777.md,11766,False,,filename
256,delete,C,/Users/system/Desktop/NotebookLM Pipeline -Sources/prompt-engineering/how_to_master_prompt_engineering-@exm777.md,11766,False,,filename
257,keep,B-research,/Users/system/Desktop/syncrescendence/04-SOURCES/research/platform_features/groks_findings.md,13094,False,,filename
257,delete,C,/Users/system/Desktop/NotebookLM Pipeline -Sources/coding-tools-platforms/groks_findings.md,13094,False,,filename
258,keep,B-research,/Users/system/Desktop/syncrescendence/04-SOURCES/research/platform_features/claudes_findings.md,14705,False,,filename
258,delete,C,/Users/system/Desktop/NotebookLM Pipeline -Sources/coding-tools-platforms/claudes_findings.md,14705,False,,filename
259,keep,B-research,/Users/system/Desktop/syncrescendence/04-SOURCES/research/platform_features/platform_features.md,42329,False,,filename
259,delete,C,/Users/system/Desktop/NotebookLM Pipeline -Sources/coding-tools-platforms/platform_features.md,42329,False,,filename
260,keep,B-research,/Users/system/Desktop/syncrescendence/04-SOURCES/research/platform_features/chatgpts_findings.md,48783,False,,filename
260,delete,C,/Users/system/Desktop/NotebookLM Pipeline -Sources/coding-tools-platforms/chatgpts_findings.md,48783,False,,filename
261,keep,B-research,/Users/system/Desktop/syncrescendence/04-SOURCES/research/20260202-corpus-survey/SENSING_REPORT.md,9950,False,,filename
261,delete,C,/Users/system/Desktop/NotebookLM Pipeline -Sources/syncrescendence/SENSING_REPORT.md,9950,False,,filename
262,keep,B-research,/Users/system/Desktop/syncrescendence/04-SOURCES/research/agents/20260114-youtube_video-@leonvanzyl-stop_using_claude_code_like_this_use_sub-agents_instead.md,6944,False,,filename
262,delete,C,/Users/system/Desktop/NotebookLM Pipeline -Sources/agents-orchestration/20260114-youtube_video-@leonvanzyl-stop_using_claude_code_like_this_use_sub-agents_instead.md,6944,False,,filename
263,keep,B-research,/Users/system/Desktop/syncrescendence/04-SOURCES/research/agents/ai_agents_101-@vasuman.md,9521,False,,filename
263,delete,C,/Users/system/Desktop/NotebookLM Pipeline -Sources/agents-orchestration/ai_agents_101-@vasuman.md,9521,False,,filename
264,keep,B-research,/Users/system/Desktop/syncrescendence/04-SOURCES/research/agents/agents_201_orchestrating_multiple_agents_that_actually_work-@ghumare64.md,16657,False,,filename
264,delete,C,/Users/system/Desktop/NotebookLM Pipeline -Sources/agents-orchestration/agents_201_orchestrating_multiple_agents_that_actually_work-@ghumare64.md,16657,False,,filename
265,keep,B-research,/Users/system/Desktop/syncrescendence/04-SOURCES/research/forensic-audit-type-theory/TYPE_THEORY_EVIDENCE_PACK.md,5431,False,,filename
265,delete,C,/Users/system/Desktop/NotebookLM Pipeline -Sources/syncrescendence/TYPE_THEORY_EVIDENCE_PACK.md,5431,False,,filename
266,keep,B-research,/Users/system/Desktop/syncrescendence/04-SOURCES/research/x-bookmarks/TRANS-Shpigford-kimi_k25_free_nvidia.md,3834,False,,filename
266,delete,C,/Users/system/Desktop/NotebookLM Pipeline -Sources/coding-tools-platforms/TRANS-Shpigford-kimi_k25_free_nvidia.md,3834,False,,filename
267,keep,B-research,/Users/system/Desktop/syncrescendence/04-SOURCES/research/x-bookmarks/TRANS-oprydai-hardware_homelab.md,6975,False,,filename
267,delete,C,/Users/system/Desktop/NotebookLM Pipeline -Sources/coding-tools-platforms/TRANS-oprydai-hardware_homelab.md,6975,False,,filename
268,keep,B-research,/Users/system/Desktop/syncrescendence/04-SOURCES/research/x-bookmarks/TRANS-chasing_next-manus_ai_setup_guide.md,7064,False,,filename
268,delete,C,/Users/system/Desktop/NotebookLM Pipeline -Sources/agents-orchestration/TRANS-chasing_next-manus_ai_setup_guide.md,7064,False,,filename
269,keep,B-research,/Users/system/Desktop/syncrescendence/04-SOURCES/research/x-bookmarks/TRANS-gregisenberg-claude_cowork_qt.md,1637,False,,filename
269,delete,C,/Users/system/Desktop/NotebookLM Pipeline -Sources/claude-code/TRANS-gregisenberg-claude_cowork_qt.md,1637,False,,filename
270,keep,B-research,/Users/system/Desktop/syncrescendence/04-SOURCES/research/x-bookmarks/TRANS-bcherny-claude_cowork_code_lesson.md,3054,False,,filename
270,delete,C,/Users/system/Desktop/NotebookLM Pipeline -Sources/claude-code/TRANS-bcherny-claude_cowork_code_lesson.md,3054,False,,filename
271,keep,B-research,/Users/system/Desktop/syncrescendence/04-SOURCES/research/x-bookmarks/TRANS-Kekius_Sage-ground_up_math.md,5781,False,,filename
271,delete,C,/Users/system/Desktop/NotebookLM Pipeline -Sources/ai-engineering/TRANS-Kekius_Sage-ground_up_math.md,5781,False,,filename
272,keep,B-research,/Users/system/Desktop/syncrescendence/04-SOURCES/research/x-bookmarks/TRANS-ArmanHezarkhani-complete_guide_learn_anything.md,8176,False,,filename
272,delete,C,/Users/system/Desktop/NotebookLM Pipeline -Sources/ai-engineering/TRANS-ArmanHezarkhani-complete_guide_learn_anything.md,8176,False,,filename
273,keep,B-research,/Users/system/Desktop/syncrescendence/04-SOURCES/research/x-bookmarks/CATALOG-x_bookmarks_transcription.md,2817,False,,filename
273,delete,C,/Users/system/Desktop/NotebookLM Pipeline -Sources/syncrescendence/CATALOG-x_bookmarks_transcription.md,2817,False,,filename
274,keep,B-research,/Users/system/Desktop/syncrescendence/04-SOURCES/research/x-bookmarks/TRANS-GanimCorey-10_more_clawdbot_setups.md,7026,False,,filename
274,delete,C,/Users/system/Desktop/NotebookLM Pipeline -Sources/coding-tools-platforms/TRANS-GanimCorey-10_more_clawdbot_setups.md,7026,False,,filename
275,keep,B-research,/Users/system/Desktop/syncrescendence/04-SOURCES/research/x-bookmarks/TRANS-Bui1987-nelson_autonomous_coding.md,3726,False,,filename
275,delete,C,/Users/system/Desktop/NotebookLM Pipeline -Sources/agents-orchestration/TRANS-Bui1987-nelson_autonomous_coding.md,3726,False,,filename
276,keep,B-research,/Users/system/Desktop/syncrescendence/04-SOURCES/research/x-bookmarks/TRANS-Saboo_Shubham_-ai_agents_learn_skills.md,1951,False,,filename
276,delete,C,/Users/system/Desktop/NotebookLM Pipeline -Sources/agents-orchestration/TRANS-Saboo_Shubham_-ai_agents_learn_skills.md,1951,False,,filename
277,keep,B-research,/Users/system/Desktop/syncrescendence/04-SOURCES/research/x-bookmarks/TRANS-seejayhess-the_swarm_has_arrived.md,7495,False,,filename
277,delete,C,/Users/system/Desktop/NotebookLM Pipeline -Sources/agents-orchestration/TRANS-seejayhess-the_swarm_has_arrived.md,7495,False,,filename
278,keep,B-research,/Users/system/Desktop/syncrescendence/04-SOURCES/research/x-bookmarks/TRANS-froessell-ai_design_toolkit_2026.md,6091,False,,filename
278,delete,C,/Users/system/Desktop/NotebookLM Pipeline -Sources/vibe-coding-design/TRANS-froessell-ai_design_toolkit_2026.md,6091,False,,filename
279,keep,B-research,/Users/system/Desktop/syncrescendence/04-SOURCES/research/x-bookmarks/TRANS-honchodotdev-openclaw_honcho_memory.md,4902,False,,filename
279,delete,C,/Users/system/Desktop/NotebookLM Pipeline -Sources/coding-tools-platforms/TRANS-honchodotdev-openclaw_honcho_memory.md,4902,False,,filename
280,keep,B-research,/Users/system/Desktop/syncrescendence/04-SOURCES/research/x-bookmarks/TRANS-aiedge_-claude_code_starter_pack_p2.md,6584,False,,filename
280,delete,C,/Users/system/Desktop/NotebookLM Pipeline -Sources/claude-code/TRANS-aiedge_-claude_code_starter_pack_p2.md,6584,False,,filename
281,keep,B-research,/Users/system/Desktop/syncrescendence/04-SOURCES/research/x-bookmarks/TRANS-KimiProduct-kimi_openclaw_simplest_setup.md,4409,False,,filename
281,delete,C,/Users/system/Desktop/NotebookLM Pipeline -Sources/coding-tools-platforms/TRANS-KimiProduct-kimi_openclaw_simplest_setup.md,4409,False,,filename
282,keep,B-research,/Users/system/Desktop/syncrescendence/04-SOURCES/research/cowork/20260115-x_article-the_complete_claude_cowork_guide-@armanhezarkhani.md,17169,True,https://x.com/armanhezarkhani/status/2011818455922553106/,filename+url
282,delete,C,/Users/system/Desktop/NotebookLM Pipeline -Sources/claude-code/20260115-x_article-the_complete_claude_cowork_guide-@armanhezarkhani.md,17169,True,https://x.com/armanhezarkhani/status/2011818455922553106/,filename+url
283,keep,B-research,/Users/system/Desktop/syncrescendence/04-SOURCES/research/cowork/everyone's_talking_about_claude_cowork_for_the_wrong_reason-@gr00vyfairy.md,6476,False,,filename
283,delete,C,/Users/system/Desktop/NotebookLM Pipeline -Sources/claude-code/everyone's_talking_about_claude_cowork_for_the_wrong_reason-@gr00vyfairy.md,6476,False,,filename
284,keep,A,/Users/system/Desktop/research/20260208-x_article-how_to_build_a_one_person_company_with_multi_agent_swarms_claude_code-@yjstacked.md,23751,True,https://x.com/YJstacked/status/2020396417542463546,url
284,delete,B-research-notebooks,/Users/system/Desktop/syncrescendence/04-SOURCES/research-notebooks/06-multi-agent-orchestration-swarms/20260207-x_article-how_to_build_a_one_person_company_with_multi_agent_swarms_claude_code-@yjstacked.md,23751,True,https://x.com/YJstacked/status/2020396417542463546,url
285,keep,A,/Users/system/Desktop/research/20260206-x_article-anthropic_claude_cowork_just_caused_285b_market_crash-@alphasignalai.md,5993,True,https://x.com/AlphaSignalAI/status/2019641856225866247,url
285,delete,B-research-notebooks,/Users/system/Desktop/syncrescendence/04-SOURCES/research-notebooks/05-claude-code-cowork-power-patterns/20260205-x_article-anthropic_claude_cowork_just_caused_285b_market_crash-@alphasignalai.md,5993,True,https://x.com/AlphaSignalAI/status/2019641856225866247,url
286,keep,A,/Users/system/Desktop/research/20260207-x_article-shield_md_a_security_standard_for_openclaw_and_ai_agents-@fr0gger_.md,10496,True,https://x.com/fr0gger_/status/2020025525784514671,url
286,delete,B-research-notebooks,/Users/system/Desktop/syncrescendence/04-SOURCES/research-notebooks/02-agent-security-hardening/20260206-x_article-shield_md_a_security_standard_for_openclaw_and_ai_agents-@fr0gger_.md,10496,True,https://x.com/fr0gger_/status/2020025525784514671,url
287,keep,A,/Users/system/Desktop/research/20260209-x_thread-your_openclaw_is_too_boring_paste-@steipete.md,1703,True,https://x.com/steipete/status/2020704611640705485,url
287,delete,B-research-notebooks,/Users/system/Desktop/syncrescendence/04-SOURCES/research-notebooks/01-openclaw-architecture-setup/20260208-x_thread-your_openclaw_is_too_boring_paste-@steipete.md,1703,True,https://x.com/steipete/status/2020704611640705485,url
288,keep,A,/Users/system/Desktop/research/20260206-x_article-ai_caused_unemployment_may_never_come-@misraetel.md,3615,True,https://x.com/misraetel/status/2019587245330579848,url
288,delete,B-research-notebooks,/Users/system/Desktop/syncrescendence/04-SOURCES/research-notebooks/07-economic-reckoning-saas-labor-society/20260205-x_article-ai_caused_unemployment_may_never_come-@misraetel.md,3615,True,https://x.com/misraetel/status/2019587245330579848,url
289,keep,A,/Users/system/Desktop/research/20260205-x_thread-tony_stark_didnt_prompt_jarvis-@kloss_xyz.md,6585,True,https://x.com/kloss_xyz/status/2019233893535346692,url
289,delete,B-research-notebooks,/Users/system/Desktop/syncrescendence/04-SOURCES/research-notebooks/13-prompt-engineering-skills-craft/20260204-x_thread-tony_stark_didnt_prompt_jarvis-@kloss_xyz.md,6585,True,https://x.com/kloss_xyz/status/2019233893535346692,url
290,keep,A,/Users/system/Desktop/research/20260206-x_article-cowork_and_openclaw_showed_us_the_first_practical_agi-@danielmiessler.md,8712,True,https://x.com/DanielMiessler/status/2019629633839231190,url
290,delete,B-research-notebooks,/Users/system/Desktop/syncrescendence/04-SOURCES/research-notebooks/07-economic-reckoning-saas-labor-society/20260205-x_article-cowork_and_openclaw_showed_us_the_first_practical_agi-@danielmiessler.md,8712,True,https://x.com/DanielMiessler/status/2019629633839231190,url
291,keep,A,/Users/system/Desktop/research/20260211-x_article-the_only_skills_that_matter_in_2026-@saboo_shubham_.md,12368,True,https://x.com/Saboo_Shubham_/status/2021416352637125110,url
291,delete,B-research-notebooks,/Users/system/Desktop/syncrescendence/04-SOURCES/research-notebooks/10-ai-engineering-roadmaps-architecture/20260210-x_article-the_only_skills_that_matter_in_2026-@saboo_shubham_.md,12368,True,https://x.com/Saboo_Shubham_/status/2021416352637125110,url
292,keep,A,/Users/system/Desktop/research/20260212-x_article-ai_155_welcome_to_recursive_self_improvement-@thezvi.md,83292,True,https://x.com/TheZvi/status/2021980108416844177,url
292,delete,B-research-notebooks,/Users/system/Desktop/syncrescendence/04-SOURCES/research-notebooks/07-economic-reckoning-saas-labor-society/20260213-x_article-ai_155_welcome_to_recursive_self_improvement-@thezvi.md,83292,True,https://x.com/TheZvi/status/2021980108416844177,url
293,keep,A,/Users/system/Desktop/research/20260211-x_article-local_maxima_the_most_important_ai_product_doesn_t_exist_yet-@mrvladimirx.md,4252,True,https://x.com/MrVladimirX/status/2021387271061000557,url
293,delete,B-research-notebooks,/Users/system/Desktop/syncrescendence/04-SOURCES/research-notebooks/10-ai-engineering-roadmaps-architecture/20260210-x_article-local_maxima_the_most_important_ai_product_doesn_t_exist_yet-@mrvladimirx.md,4252,True,https://x.com/MrVladimirX/status/2021387271061000557,url
294,keep,A,/Users/system/Desktop/research/20260205-x_article-how_to_win_when_everyone_has_ai-@aibreakfast.md,6008,True,https://x.com/AiBreakfast/status/2019257319184355691,url
294,delete,B-research-notebooks,/Users/system/Desktop/syncrescendence/04-SOURCES/research-notebooks/07-economic-reckoning-saas-labor-society/20260204-x_article-how_to_win_when_everyone_has_ai-@aibreakfast.md,6008,True,https://x.com/AiBreakfast/status/2019257319184355691,url
295,keep,A,/Users/system/Desktop/research/20260130-x_article-the_engineering_behind_clawdbot-@hesamation.md,9587,True,https://x.com/Hesamation/status/2017038553058857413,url
295,delete,B-research-notebooks,/Users/system/Desktop/syncrescendence/04-SOURCES/research-notebooks/01-openclaw-architecture-setup/20260129-x_article-the_engineering_behind_clawdbot-@hesamation.md,9587,True,https://x.com/Hesamation/status/2017038553058857413,url
296,keep,A,/Users/system/Desktop/research/20260204-x_article-why_we_must_break_the_world-@profbuehlermit.md,7856,True,https://x.com/ProfBuehlerMIT/status/2019034681711161702,url
296,delete,B-research-notebooks,/Users/system/Desktop/syncrescendence/04-SOURCES/research-notebooks/14-philosophical-wildcards-cultural-commentary/20260204-x_article-why_we_must_break_the_world-@profbuehlermi t.md,7856,True,https://x.com/ProfBuehlerMIT/status/2019034681711161702,url
297,keep,A,/Users/system/Desktop/research/20260219-x_article-measuring_ai_agent_autonomy_framework-@minchoi.md,9611,True,https://x.com/minchoi/status/2024343249792499943,url
297,delete,A,/Users/system/Desktop/research/20260218-x_thread-this_is_big_anthropic_just_published_a-@minchoi.md,8253,True,https://x.com/minchoi/status/2024343249792499943,url
297,delete,A,/Users/system/Desktop/research/20260219-x_thread-this_is_big_anthropic_just_published-@minchoi.md,1478,True,https://x.com/minchoi/status/2024343249792499943,url
298,keep,A,/Users/system/Desktop/research/20260127-x_article-the_three_layer_memory_system_upgrade_for_clawdbot-@spacepixel.md,8460,True,https://x.com/spacepixel/status/2015967798636556777,url
298,delete,B-research-notebooks,/Users/system/Desktop/syncrescendence/04-SOURCES/research-notebooks/03-agent-memory-systems/20260126-x_article-the_three_layer_memory_system_upgrade_for_clawdbot-@spacepixel.md,8460,True,https://x.com/spacepixel/status/2015967798636556777,url
299,keep,A,/Users/system/Desktop/research/20260206-x_thread-i_m_telling_you_y_all_are_sleeping-@dillon_mulroy.md,3747,True,https://x.com/dillon_mulroy/status/2019641525312057789,url
299,delete,B-research-notebooks,/Users/system/Desktop/syncrescendence/04-SOURCES/research-notebooks/05-claude-code-cowork-power-patterns/20260205-x_thread-i_m_telling_you_y_all_are_sleeping-@dillon_mulroy.md,3747,True,https://x.com/dillon_mulroy/status/2019641525312057789,url
300,keep,A,/Users/system/Desktop/research/20260130-x_article-ive_never_seen_a_tool_improve_team_communication_like_this-@nkwrnr.md,4394,True,https://x.com/nkwrnr/status/2017051991609135387,url
300,delete,B-research-notebooks,/Users/system/Desktop/syncrescendence/04-SOURCES/research-notebooks/06-multi-agent-orchestration-swarms/20260129-x_article-ive_never_seen_a_tool_improve_team_communication_like_this-@nkwrnr.md,4394,True,https://x.com/nkwrnr/status/2017051991609135387,url
301,keep,A,/Users/system/Desktop/research/20260204-x_article-how_to_build_a_prompt_for_anything_and_remix_them_at_will-@kloss_xyz.md,34569,True,https://x.com/kloss_xyz/status/2018951817892442260,url
301,delete,B-research-notebooks,/Users/system/Desktop/syncrescendence/04-SOURCES/research-notebooks/13-prompt-engineering-skills-craft/20260203-x_article-how_to_build_a_prompt_for_anything_and_remix_them_at_will-@kloss_xyz.md,34569,True,https://x.com/kloss_xyz/status/2018951817892442260,url
302,keep,A,/Users/system/Desktop/research/20260206-x_article-token_efficiency_in_openclaw_let_scripts_do_the_heavy_lifting-@shpigford.md,8584,True,https://x.com/Shpigford/status/2019743885942002144,url
302,delete,B-research-notebooks,/Users/system/Desktop/syncrescendence/04-SOURCES/research-notebooks/03-agent-memory-systems/20260206-x_article-token_efficiency_in_openclaw_let_scripts_do_the_heavy_lifting-@shpigford20260206-x_article-token_efficiency_in_openclaw_let_scripts_do_the_heavy_lifting-@shpigford.md,8584,True,https://x.com/Shpigford/status/2019743885942002144,url
303,keep,A,/Users/system/Desktop/research/20260209-x_article-the_ai_agent_that_runs_locally_costs_nothing_and_does_everything-@davidondrej1.md,12252,True,https://x.com/DavidOndrej1/status/2020669705426538593,url
303,delete,B-research-notebooks,/Users/system/Desktop/syncrescendence/04-SOURCES/research-notebooks/12-homelab-infrastructure/20260208-x_article-the_ai_agent_that_runs_locally_costs_nothing_and_does_everything-@davidondrej1.md,12252,True,https://x.com/DavidOndrej1/status/2020669705426538593,url
304,keep,A,/Users/system/Desktop/research/20260207-x_article-the_coming_corporate_war_for_compute-@midnight_captl.md,4733,True,https://x.com/Midnight_Captl/status/2019925703966499244,url
304,delete,B-research-notebooks,/Users/system/Desktop/syncrescendence/04-SOURCES/research-notebooks/07-economic-reckoning-saas-labor-society/20260206-x_article-the_coming_corporate_war_for_compute-@midnight_captl.md,4733,True,https://x.com/Midnight_Captl/status/2019925703966499244,url
305,keep,A,/Users/system/Desktop/research/20260203-x_thread-im_fairly_confident_were_at_the_cusp-ashpreetbedi.md,2479,True,https://x.com/ashpreetbedi/status/2018479845886320728,url
305,delete,B-research-notebooks,/Users/system/Desktop/syncrescendence/04-SOURCES/research-notebooks/08-vibe-coding-software-abundance/20260202-x_thread-im_fairly_confident_were_at_the_cusp-ashpreetbedi.md,2479,True,https://x.com/ashpreetbedi/status/2018479845886320728,url
306,keep,A,/Users/system/Desktop/research/20260206-x_thread-set_this_up_with_your_openclaw-@indexsy.md,5764,True,https://x.com/indexsy/status/2019657721314939014,url
306,delete,B-research-notebooks,/Users/system/Desktop/syncrescendence/04-SOURCES/research-notebooks/05-claude-code-cowork-power-patterns/20260205-x_thread-set_this_up_with_your_openclaw-@indexsy.md,5764,True,https://x.com/indexsy/status/2019657721314939014,url
307,keep,A,/Users/system/Desktop/research/20260209-x_article-the_attention_economy_will_be_the_largest_market_in_a_post_labor_society-@vraserx.md,8615,True,https://x.com/VraserX/status/2020724431257997358,url
307,delete,B-research-notebooks,/Users/system/Desktop/syncrescendence/04-SOURCES/research-notebooks/07-economic-reckoning-saas-labor-society/20260208-x_article-the_attention_economy_will_be_the_largest_market_in_a_post_labor_society-@vraserx.md,8615,True,https://x.com/VraserX/status/2020724431257997358,url
308,keep,A,/Users/system/Desktop/research/20260119-x_article-obsidian_claude_code_101-@arscontexta.md,10990,True,https://x.com/arscontexta/status/2013045749580259680,url
308,delete,B-research-notebooks,/Users/system/Desktop/syncrescendence/04-SOURCES/research-notebooks/04-agentic-notetaking-knowledge-vaults/20260118-x_article-obsidian_claude_code_101-@arscontexta.md,10990,True,https://x.com/arscontexta/status/2013045749580259680,url
